pa_id,name,type,type_group,iucn_category,state,governance,environment,area_ha,area_km2,longitude,latitude,gaz_year,is_indigenous
TAS_50263,Humbug Point,Nature Recreation Area,Other,V,TAS,G,B,0.04,0.0,148.34059607,-41.24909759,1981,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.04,0.0,143.97844958,-40.11477431,2011,False
VIC_2526,Dundas Range S.R.,Natural Features Reserve,Nature reserve,III,VIC,G,T,0.04,0.0,141.9010332,-37.43033642,1983,False
TAS_50081,Low Point,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.04,0.0,147.76460553,-39.86185484,2002,False
TAS_50252,Southwest,National Park,National park,II,TAS,G,B,0.04,0.0,147.00154874,-43.85422553,1951,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.04,0.0,144.04781842,-40.07855032,2011,False
TAS_50244,Maria Island,National Park,National park,II,TAS,G,B,0.04,0.0,148.14960848,-42.65850486,1971,False
TAS_50252,Southwest,National Park,National park,II,TAS,G,B,0.04,0.0,145.95359364,-43.42395687,1951,False
TAS_50706,Fannys Bay,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.04,0.0,147.1020301,-40.99607671,2011,False
TAS_50443,Lavinia,State Reserve,Other,II,TAS,G,B,0.04,0.0,144.00574134,-39.59625989,1971,False
TAS_50076,Little Green Island,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.04,0.0,148.24253381,-40.22860007,1957,False
CWTH_IPA4,Putalina,Indigenous Protected Area,Indigenous protected area,V,TAS,C,T,0.04,0.0,147.25755554,-43.10687099,1999,True
TAS_50254,Tasman,National Park,National park,II,TAS,G,T,0.04,0.0,147.86292431,-43.20508628,1917,False
TAS_50733,Marshall Beach,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.04,0.0,147.90251243,-39.97781131,2011,False
TAS_50081,Low Point,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.04,0.0,147.77063593,-39.85536489,2002,False
TAS_50272,Mount Tanner,Nature Recreation Area,Other,VI,TAS,G,T,0.04,0.0,147.7494609,-39.87684801,2002,False
TAS_50252,Southwest,National Park,National park,II,TAS,G,B,0.04,0.0,146.53379301,-43.56335095,1951,False
TAS_50760,Sentinel Island,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.04,0.0,147.76867283,-39.83673099,2011,False
TAS_50254,Tasman,National Park,National park,II,TAS,G,T,0.04,0.0,148.00115736,-43.23084721,1917,False
WA_44191,Unnamed WA44191,5(1)(h) Reserve,Other,IV,WA,G,T,0.04,0.0,123.47530208,-33.44487717,2013,False
TAS_50657,Porky Beach,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.04,0.0,143.83770525,-39.71335625,2011,False
TAS_50816,Outer North Head,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.04,0.0,147.62544984,-43.06986316,2012,False
TAS_50827,Burnett Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.04,0.0,147.02432854,-43.4371168,2013,False
TAS_50319,Ile des Phoques,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.04,0.0,148.1638009,-42.41155046,1978,False
TAS_50395,South Esk River,Private Sanctuary,Private or covenant,VI,TAS,P,T,0.04,0.0,147.1220389,-41.58707758,1957,False
CWTH_IPA47,Yanyuwa (Barni - Wardimantha Awara),Indigenous Protected Area,Indigenous protected area,VI,NT,C,T,0.04,0.0,136.84961228,-15.54944342,2011,True
TAS_50343,Reid Rocks,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,144.16780732,-40.24471106,1978,False
VIC_1735,Myanook B.R.,Natural Features Reserve,Nature reserve,IV,VIC,G,T,0.03,0.0,145.37477928,-37.91627711,1997,False
TAS_50745,Pasco Group,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,147.77667904,-39.94835389,2011,False
TAS_50505,Councillor Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,144.16154465,-39.82633389,2008,False
TAS_50475,Three Hummock Island,State Reserve,Other,II,TAS,G,B,0.03,0.0,144.84002928,-40.42964694,1957,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,143.94282372,-40.12266124,2011,False
TAS_50746,Passage Island,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,148.34926521,-40.50857625,2011,False
TAS_50251,South Bruny,National Park,National park,II,TAS,G,B,0.03,0.0,147.32431842,-43.50362018,1919,False
TAS_50746,Passage Island,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,148.34604856,-40.52272928,2011,False
TAS_50657,Porky Beach,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,143.84395704,-39.71104871,2011,False
TAS_50126,Southwest,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,145.27277359,-42.28372798,1966,False
TAS_50709,Forwards Beach,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,145.49107836,-40.86023008,2011,False
SA_10215,Mount Panorama,Forest Reserve,Other,IV,SA,G,T,0.03,0.0,138.67745431,-35.17036643,,False
TAS_50252,Southwest,National Park,National park,II,TAS,G,B,0.03,0.0,145.81085237,-43.30723209,1951,False
NT_PA125N,Territory Wildlife Park / Berry Springs,Other Conservation Area or Nature Park,Conservation park/reserve,V,NT,G,T,0.03,0.0,131.00182316,-12.70825843,1995,False
TAS_50287,Betsey Island,Nature Reserve,Nature reserve,IV,TAS,G,B,0.03,0.0,147.48857232,-43.06562583,1928,False
TAS_50686,Cape Wickham,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,143.95801203,-39.58483089,2011,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.03,0.0,148.31515045,-42.2762515,1916,False
TAS_50081,Low Point,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,147.76957425,-39.86064918,2002,False
TAS_50726,Lighthouse Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,148.12755095,-40.7278573,2012,False
TAS_50745,Pasco Group,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,147.77740215,-39.94548804,2011,False
TAS_50294,Christmas Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,143.8288831,-39.69212728,1992,False
TAS_50682,Bun Beetons Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,147.77652738,-39.89955012,2011,False
TAS_13532,Rostrevor #2,Conservation Covenant,Conservation park/reserve,IV,TAS,P,T,0.03,0.0,147.91411591,-41.71118958,2010,False
TAS_50682,Bun Beetons Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,147.77568817,-39.89916288,2011,False
WA_44669,Unnamed WA44669,5(1)(h) Reserve,Other,V,WA,G,T,0.03,0.0,123.5301847,-16.09485913,2000,False
TAS_50767,Slaves Bay,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,144.63751189,-40.91811011,2011,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,144.04759331,-40.07979705,2011,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.03,0.0,148.31879676,-42.17095779,1916,False
TAS_50686,Cape Wickham,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,143.97106539,-39.58568943,2011,False
TAS_50252,Southwest,National Park,National park,II,TAS,G,B,0.03,0.0,146.27851705,-43.63037161,1951,False
TAS_50829,City of Melbourne Bay,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,144.12805055,-39.98615398,2013,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.03,0.0,148.32100642,-42.26471629,1916,False
TAS_50287,Betsey Island,Nature Reserve,Nature reserve,IV,TAS,G,B,0.03,0.0,147.48646017,-43.06453758,1928,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,143.94295527,-40.1192394,2011,False
TAS_50244,Maria Island,National Park,National park,II,TAS,G,B,0.03,0.0,148.13003944,-42.60097997,1971,False
TAS_50287,Betsey Island,Nature Reserve,Nature reserve,IV,TAS,G,B,0.03,0.0,147.48437478,-43.06279645,1928,False
TAS_50829,City of Melbourne Bay,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,144.13877124,-39.93876365,2013,False
TAS_50719,Henderson Islets,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,144.73547369,-40.62462295,2012,False
TAS_50719,Henderson Islets,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,144.7348509,-40.63221478,2012,False
TAS_50248,Narawntapu,National Park,National park,II,TAS,G,B,0.03,0.0,146.61398434,-41.15952135,1976,False
TAS_50251,South Bruny,National Park,National park,II,TAS,G,B,0.03,0.0,147.14554149,-43.49771682,1919,False
TAS_50294,Christmas Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,143.83468297,-39.69450978,1992,False
TAS_50254,Tasman,National Park,National park,II,TAS,G,T,0.03,0.0,147.94991463,-43.04629485,1917,False
TAS_50757,Seacrow Islet,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,144.73753286,-40.6201306,2012,False
TAS_50358,Wright Rock,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,147.5381486,-39.59462894,1978,False
TAS_50081,Low Point,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,147.76834382,-39.85878406,2002,False
TAS_50252,Southwest,National Park,National park,II,TAS,G,B,0.03,0.0,145.81068937,-43.30675348,1951,False
TAS_50746,Passage Island,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,148.34630988,-40.5232756,2011,False
TAS_50657,Porky Beach,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,143.83087865,-39.91518848,2011,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,143.96901539,-40.11793343,2011,False
TAS_50744,Ocean Beach,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,145.21620225,-42.20854771,2011,False
TAS_50046,Forsyth Island,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,148.30297866,-40.52159074,1919,False
QLD_PA1136,Mount Gibson,Nature Refuge,Other,VI,QLD,P,T,0.03,0.0,144.94492566,-15.95796039,2022,False
TAS_50328,Little Waterhouse Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,147.6259888,-40.82293425,2005,False
TAS_50294,Christmas Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,143.82829374,-39.69207425,1992,False
VIC_4861,Sweetwater Creek N.F.R.,Natural Features Reserve,Nature reserve,IV,VIC,G,T,0.03,0.0,145.12661875,-38.16696651,2008,False
TAS_50745,Pasco Group,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,147.76808529,-39.95701956,2011,False
TAS_50686,Cape Wickham,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,143.9581392,-39.58463217,2011,False
TAS_50829,City of Melbourne Bay,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,144.13342609,-39.96954673,2013,False
TAS_50294,Christmas Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,143.82804972,-39.69205187,1992,False
TAS_50046,Forsyth Island,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,148.31310515,-40.51224701,1919,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,143.94281262,-40.12282925,2011,False
TAS_50294,Christmas Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,143.82588403,-39.69279083,1992,False
TAS_50682,Bun Beetons Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,147.77427008,-39.89985054,2011,False
SA_166,Unnamed (No.HA166),Heritage Agreement,Private or covenant,III,SA,P,T,0.03,0.0,140.47707856,-34.87018913,1988,False
TAS_50081,Low Point,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,147.7719657,-39.85499614,2002,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,143.96866159,-40.11797764,2011,False
TAS_50336,Paddys Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,148.30296717,-41.39879249,2005,False
TAS_50287,Betsey Island,Nature Reserve,Nature reserve,IV,TAS,G,B,0.03,0.0,147.48808247,-43.06538822,1928,False
TAS_50726,Lighthouse Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,148.12688182,-40.72663834,2012,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.03,0.0,148.3528575,-42.11748729,1916,False
TAS_13792,Lanka Road,Conservation Covenant,Conservation park/reserve,IV,TAS,P,T,0.03,0.0,148.07679962,-41.04769986,2021,False
TAS_50718,Hastings Bay,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,146.93742253,-43.43189224,2011,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.03,0.0,148.3439487,-42.21800844,1916,False
TAS_50061,Jacksons Cove,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,147.92666598,-39.73731449,2002,False
TAS_50686,Cape Wickham,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,143.9724241,-39.58497503,2011,False
TAS_50300,Devils Tower,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,146.74068728,-39.37845434,1992,False
TAS_50745,Pasco Group,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,147.77805958,-39.95354865,2011,False
TAS_50125,Southport Lagoon,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.03,0.0,146.92207077,-43.54415452,1976,False
TAS_50294,Christmas Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.03,0.0,143.82761156,-39.69209167,1992,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,144.03023176,-40.10095391,2011,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.03,0.0,143.98177941,-40.11796824,2011,False
TAS_50244,Maria Island,National Park,National park,II,TAS,G,B,0.02,0.0,148.14813355,-42.63674229,1971,False
TAS_50248,Narawntapu,National Park,National park,II,TAS,G,B,0.02,0.0,146.57140126,-41.17322651,1976,False
TAS_50751,Red Hut Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,144.03102234,-40.1082305,2011,False
TAS_50254,Tasman,National Park,National park,II,TAS,G,T,0.02,0.0,148.00487749,-43.23191441,1917,False
TAS_50061,Jacksons Cove,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,147.93712736,-39.72329819,2002,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.02,0.0,148.29574919,-42.28375278,1916,False
TAS_50650,Sisters Island,Conservation Area,Conservation park/reserve,IV,TAS,G,B,0.02,0.0,145.58097423,-40.90349067,2007,False
SA_1669,Unnamed (No.HA1669),Heritage Agreement,Private or covenant,III,SA,P,T,0.02,0.0,138.66327707,-35.03356408,2022,False
SA_0202,Cocata,Conservation Park,Conservation park/reserve,VI,SA,G,T,0.02,0.0,135.34056767,-33.33327415,1988,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.02,0.0,148.3259892,-42.31908494,1916,False
TAS_50809,Little Trefoil,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,144.70295765,-40.64561327,2012,False
TAS_50744,Ocean Beach,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,145.21640546,-42.2088622,2011,False
TAS_50726,Lighthouse Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,148.12722575,-40.72823137,2012,False
TAS_50664,Disappointment Bay,State Reserve,Other,II,TAS,G,B,0.02,0.0,143.99747154,-39.59818892,2011,False
TAS_50745,Pasco Group,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,147.76519136,-39.95272878,2011,False
TAS_50251,South Bruny,National Park,National park,II,TAS,G,B,0.02,0.0,147.23747443,-43.46660724,1919,False
TAS_50252,Southwest,National Park,National park,II,TAS,G,B,0.02,0.0,146.15591798,-43.51820894,1951,False
TAS_50297,Curtis Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.02,0.0,146.64255158,-39.48119568,1976,False
TAS_50126,Southwest,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,145.27070476,-42.26681901,1966,False
TAS_50244,Maria Island,National Park,National park,II,TAS,G,B,0.02,0.0,148.09293305,-42.72227128,1971,False
TAS_50254,Tasman,National Park,National park,II,TAS,G,T,0.02,0.0,147.9485692,-43.03285606,1917,False
SA_10133,Pond Flat,Forest Reserve,Other,IV,SA,G,T,0.02,0.0,140.89618303,-37.96838478,,False
TAS_50746,Passage Island,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,148.34988643,-40.50696293,2011,False
TAS_50205,Cape Sorell,Historic Site,Other,V,TAS,G,B,0.02,0.0,145.16030583,-42.19393272,2000,False
TAS_50680,Boxen Island,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,147.88972205,-40.36628805,2011,False
TAS_50329,Low Islets,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.02,0.0,148.24345638,-40.5613386,1979,False
TAS_50687,Cataraqui Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,143.84251492,-39.94658365,2011,False
TAS_50746,Passage Island,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,148.33317747,-40.50386601,2011,False
TAS_50251,South Bruny,National Park,National park,II,TAS,G,B,0.02,0.0,147.10789949,-43.44020584,1919,False
TAS_50809,Little Trefoil,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,144.70258064,-40.64549378,2012,False
CWTH_IPA82,Martu,Indigenous Protected Area,Indigenous protected area,III,WA,C,T,0.02,0.0,123.19109496,-22.59466348,2022,True
TAS_50746,Passage Island,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,148.34665603,-40.52306413,2011,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.02,0.0,148.22997424,-42.29380033,1916,False
TAS_50244,Maria Island,National Park,National park,II,TAS,G,B,0.02,0.0,148.13935338,-42.61410171,1971,False
TAS_50294,Christmas Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.02,0.0,143.83185666,-39.69663835,1992,False
QLD_NR67,Castlevale,Nature Refuge,Other,VI,QLD,P,T,0.02,0.0,146.72942675,-24.41793732,2010,False
TAS_50490,Fossil Cove,Conservation Area,Conservation park/reserve,III,TAS,G,B,0.02,0.0,147.33354891,-43.0217272,2007,False
TAS_50252,Southwest,National Park,National park,II,TAS,G,B,0.02,0.0,145.81135176,-43.30714412,1951,False
TAS_50686,Cape Wickham,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,143.97237333,-39.58572519,2011,False
TAS_50328,Little Waterhouse Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.02,0.0,147.62416479,-40.82143926,2005,False
TAS_50716,Harbour Islets,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,144.73592303,-40.64076158,2011,False
TAS_50687,Cataraqui Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,143.86342611,-39.96329042,2011,False
TAS_50686,Cape Wickham,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,143.97145013,-39.58456405,2011,False
TAS_50086,Molesworth,Conservation Area,Conservation park/reserve,VI,TAS,G,T,0.02,0.0,147.16336466,-42.79460636,2000,False
TAS_50248,Narawntapu,National Park,National park,II,TAS,G,B,0.02,0.0,146.56975539,-41.17666432,1976,False
TAS_10791,Oura Oura,Conservation Covenant,Conservation park/reserve,IV,TAS,P,T,0.02,0.0,146.82240311,-41.68240744,2008,False
TAS_50720,Hogan Group,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,146.98629073,-39.20276281,2011,False
BHA_12,Oura Oura,Conservation Reserve,Conservation park/reserve,II,TAS,P,T,0.02,0.0,146.82334834,-41.6841002,2008,False
TAS_14178,Bluemans Run #5,Conservation Covenant,Conservation park/reserve,IV,TAS,P,T,0.02,0.0,147.9956571,-42.06031716,2017,False
TAS_50718,Hastings Bay,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,146.93790143,-43.43186125,2011,False
TAS_50821,Snake Bay,Conservation Area,Conservation park/reserve,IV,TAS,G,B,0.02,0.0,147.2910068,-43.17498337,2012,False
TAS_50081,Low Point,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,147.76542138,-39.86218803,2002,False
TAS_50682,Bun Beetons Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,147.77460074,-39.90017968,2011,False
TAS_50126,Southwest,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,145.18847157,-42.19464945,1966,False
TAS_50757,Seacrow Islet,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,144.7353263,-40.61921866,2012,False
TAS_50260,Emita,Nature Recreation Area,Other,VI,TAS,G,B,0.02,0.0,147.8904318,-39.99735048,2002,False
TAS_50475,Three Hummock Island,State Reserve,Other,II,TAS,G,B,0.02,0.0,144.83985728,-40.42959846,1957,False
TAS_50720,Hogan Group,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,147.02394685,-39.21578702,2011,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.02,0.0,148.3172422,-42.15569889,1916,False
TAS_50706,Fannys Bay,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,147.11716532,-40.99227157,2011,False
TAS_50248,Narawntapu,National Park,National park,II,TAS,G,B,0.02,0.0,146.56991004,-41.1753945,1976,False
TAS_50343,Reid Rocks,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.02,0.0,144.15226523,-40.24389913,1978,False
TAS_50254,Tasman,National Park,National park,II,TAS,G,T,0.02,0.0,147.9789294,-43.12002144,1917,False
TAS_50490,Fossil Cove,Conservation Area,Conservation park/reserve,III,TAS,G,B,0.02,0.0,147.33343377,-43.02136865,2007,False
VIC_1674,Burgoyne G133 B.R.,Natural Features Reserve,Nature reserve,IV,VIC,G,T,0.02,0.0,145.40389708,-37.57641675,1997,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.02,0.0,148.31304575,-42.1606996,1916,False
TAS_50490,Fossil Cove,Conservation Area,Conservation park/reserve,III,TAS,G,B,0.02,0.0,147.33349844,-43.02158062,2007,False
TAS_50254,Tasman,National Park,National park,II,TAS,G,T,0.02,0.0,147.97919496,-43.12074278,1917,False
TAS_50081,Low Point,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,147.76708383,-39.86007743,2002,False
TAS_50328,Little Waterhouse Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.02,0.0,147.62442038,-40.82145109,2005,False
TAS_50822,Sugarloaf Rock,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,146.6545904,-39.52004427,2012,False
TAS_50294,Christmas Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.02,0.0,143.84145651,-39.68400868,1992,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.02,0.0,148.31260855,-42.16094153,1916,False
SA_1649,Unnamed (No.HA1649),Heritage Agreement,Private or covenant,III,SA,P,T,0.02,0.0,135.45701108,-34.62982878,2022,False
TAS_50125,Southport Lagoon,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,146.9232222,-43.54395883,1976,False
TAS_50812,Nares Rocks,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,144.68367247,-40.58297986,2012,False
TAS_50294,Christmas Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.02,0.0,143.83527663,-39.6941967,1992,False
TAS_50682,Bun Beetons Point,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,147.77654953,-39.89936293,2011,False
TAS_50746,Passage Island,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,148.34880298,-40.50920248,2011,False
TAS_50475,Three Hummock Island,State Reserve,Other,II,TAS,G,B,0.02,0.0,144.83917402,-40.43054432,1957,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.02,0.0,148.33595746,-42.2317055,1916,False
TAS_50686,Cape Wickham,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,143.9777081,-39.59139536,2011,False
TAS_50251,South Bruny,National Park,National park,II,TAS,G,B,0.02,0.0,147.14590463,-43.49757306,1919,False
TAS_50244,Maria Island,National Park,National park,II,TAS,G,B,0.02,0.0,148.08819588,-42.69186319,1971,False
TAS_50287,Betsey Island,Nature Reserve,Nature reserve,IV,TAS,G,B,0.02,0.0,147.48650518,-43.04712282,1928,False
TAS_50061,Jacksons Cove,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,147.93328421,-39.72927221,2002,False
TAS_50125,Southport Lagoon,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,146.92477791,-43.54393988,1976,False
TAS_50757,Seacrow Islet,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.02,0.0,144.7395756,-40.62030402,2012,False
WA_45773,Unnamed WA45773,5(1)(h) Reserve,Other,V,WA,G,T,0.02,0.0,115.80482333,-31.92951103,2000,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.02,0.0,148.34542853,-42.21136089,1916,False
TAS_50272,Mount Tanner,Nature Recreation Area,Other,VI,TAS,G,T,0.02,0.0,147.83836142,-39.9033281,2002,False
TAS_50241,Freycinet,National Park,National park,II,TAS,G,B,0.02,0.0,148.27834208,-42.32585812,1916,False
TAS_50287,Betsey Island,Nature Reserve,Nature reserve,IV,TAS,G,B,0.02,0.0,147.48823602,-43.06574305,1928,False
TAS_50294,Christmas Island,Nature Reserve,Nature reserve,Ia,TAS,G,B,0.02,0.0,143.83516994,-39.69433435,1992,False
TAS_50720,Hogan Group,Conservation Area,Conservation park/reserve,VI,TAS,G,B,0.02,0.0,146.98173402,-39.20168169,2011,False
TAS_50254,Tasman,National Park,National park,II,TAS,G,T,0.02,0.0,147.96563546,-42.88325882,1917,False
TAS_50490,Fossil Cove,Conservation Area,Conservation park/reserve,III,TAS,G,B,0.01,0.0,147.33154476,-43.01911431,2007,False
TAS_50812,Nares Rocks,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.01,0.0,144.68382589,-40.5831742,2012,False
TAS_50801,Battery Island,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.01,0.0,148.18010219,-40.45771286,2012,False
TAS_50252,Southwest,National Park,National park,II,TAS,G,B,0.01,0.0,146.15597379,-43.51843164,1951,False
TAS_14441,St Helens,Conservation Covenant,Conservation park/reserve,IV,TAS,P,T,0.01,0.0,148.26754701,-41.36757394,2023,False
TAS_50287,Betsey Island,Nature Reserve,Nature reserve,IV,TAS,G,B,0.01,0.0,147.4894723,-43.05876331,1928,False
CWTH_N3026,Lonesome Holding,NRS Addition - Gazettal in Progress,Other,II,QLD,G,T,0.01,0.0,149.00217302,-25.57551106,,False
TAS_50812,Nares Rocks,Conservation Area,Conservation park/reserve,V,TAS,G,B,0.01,0.0,144.68398315,-40.58348215,2012,False
